35.8915
35.892
35.8818
35.879
36.0601
35.8792
35.8893
35.8775
35.8876
35.8834
35.8812
35.8778
35.8811
35.8814
35.8858
35.8913
35.8609
35.8828
35.888
35.885
5.89276
36.0596
35.8862
36.0618
35.8887
35.8889
35.8867
35.8922
35.8845
35.8604
