52.0538
51.9782
35.4177
52.672
52.1069
52.6711
52.3783
52.0456
52.4115
52.7521
52.5124
52.6792
52.7086
52.1382
35.2215
35.2336
51.9893
52.0469
36.4671
52.046
35.1131
52.1432
52.6504
52.3779
52.5533
52.768
36.3503
52.6264
52.7494
52.7291
