4.54928
1.07586
14.4883
14.2021
14.274
6.71201
1.31235
1.16231
4.85807
3.39968
5.38491
4.97527
1.07763
5.21105
5.19366
14.5268
5.17021
5.34264
14.4212
5.29194
6.03507
4.82724
1.10581
5.14477
5.33969
5.52705
14.5281
5.78621
4.31325
5.02714
