3.3838
4.69485
1.43816
5.13794
1.28781
5.34353
55.7509
55.7607
3.7621
4.86459
5.38928
1.26169
5.56441
14.4509
3.4016
1.46879
5.7386
5.56191
3.95091
14.5001
5.39018
4.6002
3.39292
5.33768
4.15958
4.60799
1.44884
5.33652
1.02487
5.58397
